Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO020230,Den springer deres relæ. Den springer deres relæ.,"['130301715', '130301316']","[1.0, 2.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO006527,"Latte laver kun kvarte kopper periodisk på hver 3-4 kop.
Lægger fortsat vand vedr. afløb - VVSer var forbi i går men det har ikke løst problemet.",['130301739'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO004223,"Vores maskine Thermoplan nr 3, der kommer mælk ud på bordet . Vores maskine Thermoplan nr 3, der kommer mælk ud på bordet . Vores maskine Thermoplan nr 3, der kommer mælk ud på bordet . Vores maskine Thermoplan nr 3, der kommer mælk ud på bordet .","['X130302082', '130301127', '132000000', '130301773']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO004229,"Mail fra CK: Der er ingen mælkeskum på latte og cacao.

 Mail fra CK: Der er ingen mælkeskum på latte og cacao.

 Mail fra CK: Der er ingen mælkeskum på latte og cacao.

","['130301715', '130301922', '130301118']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO047737,"Deres singel shot løber for hurtig samt
steamerarm er utæt ved pakning, så der sprøjter med kogende vand.
De rykker også for service, som de har ringet ind for noget tid siden. Deres singel shot løber for hurtig samt
steamerarm er utæt ved pakning, så der sprøjter med kogende vand.
De rykker også for service, som de har ringet ind for noget tid siden.","['130301860', '130301811']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO026457,Udleverer vand i stedet for mælk.,['130301715'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO043219,Køleskab vil ikke køle. Står og er varmt. ,['130302267'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO020955,"Ønsker besøg i dag, hvis muligt. OBS på adresse. Maskine står i mødecenter, Prags Boulevard 45, lige ved rundkørslen.
Tag serienummer til sagen.
Giver ikke nok mælk og skummer ikke. Ønsker besøg i dag, hvis muligt. OBS på adresse. Maskine står i mødecenter, Prags Boulevard 45, lige ved rundkørslen.
Tag serienummer til sagen.
Giver ikke nok mælk og skummer ikke. Ønsker besøg i dag, hvis muligt. OBS på adresse. Maskine står i mødecenter, Prags Boulevard 45, lige ved rundkørslen.
Tag serienummer til sagen.
Giver ikke nok mælk og skummer ikke. Ønsker besøg i dag, hvis muligt. OBS på adresse. Maskine står i mødecenter, Prags Boulevard 45, lige ved rundkørslen.
Tag serienummer til sagen.
Giver ikke nok mælk og skummer ikke. Ønsker besøg i dag, hvis muligt. OBS på adresse. Maskine står i mødecenter, Prags Boulevard 45, lige ved rundkørslen.
Tag serienummer til sagen.
Giver ikke nok mælk og skummer ikke. Ønsker besøg i dag, hvis muligt. OBS på adresse. Maskine står i mødecenter, Prags Boulevard 45, lige ved rundkørslen.
Tag serienummer til sagen.
Giver ikke nok mælk og skummer ikke. Ønsker besøg i dag, hvis muligt. OBS på adresse. Maskine står i mødecenter, Prags Boulevard 45, lige ved rundkørslen.
Tag serienummer til sagen.
Giver ikke nok mælk og skummer ikke.","['130301715', '130301318', '130301127', '130301845', '130301893', '130301128', '130301535']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO019034,"Tekst fra mail:
Kaffemaskinen i baren - 200148470 som vi lige har fået kigget på kommer der stadig meget vand ud af, det var desværre ikke spildbakken, har bedt dem tage billeder af problemet.
Er der mulighed for at I kan kigge ud tirsdag eller torsdag, hvor vi er inde kl.08.00",['130302102'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO040055,Maskinen er gået i sort.,['130306027'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO006517,"Skærmen er helt sort, de kan dog godt trykke på skærmen, hvor den reagere. Skærmen er helt sort, de kan dog godt trykke på skærmen, hvor den reagere.","['130302273', '130302272']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO046519,"Sag 2 af 2. Oplever det på flere maskiner, ved med sikkerhed at de oplever det på denne, kan ikke huske hvilke andre maskiner de oplever det ved.
Skærmen blinker og ikoner forsvinder. Sluk/tænd er forsøgt.",['130300149'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO032936,Sår relæ,['130301917'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO012515,"Vådt nedenunder og noget bøvl med dyserne. 
Kunden ønsker et grundigt eftersyn af hele maskinen.  Vådt nedenunder og noget bøvl med dyserne. 
Kunden ønsker et grundigt eftersyn af hele maskinen.  Vådt nedenunder og noget bøvl med dyserne. 
Kunden ønsker et grundigt eftersyn af hele maskinen.  Vådt nedenunder og noget bøvl med dyserne. 
Kunden ønsker et grundigt eftersyn af hele maskinen. ","['130301624', '130301280', '130301792', '130301534']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO016023,"Tekst fra mail: Beskrivelse: Kaffemaskine i bageren virker ikke - det er som om den er kortsluttet.
 Tekst fra mail: Beskrivelse: Kaffemaskine i bageren virker ikke - det er som om den er kortsluttet.
","['130305722', '130302194']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO005357,Giver ikke mælk Giver ikke mælk Giver ikke mælk Giver ikke mælk,"['130301128', '130301715', '130301535', '130301127']","[1.0, 1.0, 3.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO032571,"Machine S/7NBW-145049 has not the right fillings. 
Fylder ikke nok i kopperne ved mælkedrikke og skummer ikke mælken. Machine S/7NBW-145049 has not the right fillings. 
Fylder ikke nok i kopperne ved mælkedrikke og skummer ikke mælken.","['130301127', '130301715']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud
WO036703,"Maskine vil ikke starte rengøring, genstartet flere gange, samt ofte problemer med at maskine siger at mælkebeholder er tom, selvom den er fyldt. ",['130302313'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 2M TC 230V,Nedbrud
WO002932,Bliver ved at bede om rens. Kunden har prøvet at køre rens 4 gange uden held.,['130302385'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO048715,"Genkørsel: Giver ikke den rigtig mængde mælk, og udlevere ikke.",['132000000'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO051312,"Efter 2-3 kopper latte, bliver skummen ikke skummet, den er helt flad. Mælken i køl ser normal ud. Der fyldes nok i koppen, som der plejer.",['130301137'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO001047,Fylder for lidt i kopperne. Mangler 4 cm. Fylder for lidt i kopperne. Mangler 4 cm. Fylder for lidt i kopperne. Mangler 4 cm. Fylder for lidt i kopperne. Mangler 4 cm. Fylder for lidt i kopperne. Mangler 4 cm.,"['130301874', '130301128', '130301535', '130301715', '132000000']","[1.0, 1, 4.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO003012,Flow-error,['130301181'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO035819,Fra mail: Kaffemaskine er utæt og har kortsluttet vores danske spil maskine,['132000000'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO019232,"Fejler med mælk, kan ikke uddybe nærmere Fejler med mælk, kan ikke uddybe nærmere Fejler med mælk, kan ikke uddybe nærmere","['130302294', '132000000', '130302194']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO040564,"Kan ikke færdiggøre rengøring, vil ikke registrere grumseskuffe når de tømmer denne, samt muligvis problemer med rød rensenøgle. ",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO013465,Utæt under bunden af maskinen. Vand på bordpladen. ,['130301327'],[2.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO025771,"Ring for at info tid for besøg.
Piston error Ring for at info tid for besøg.
Piston error","['130301201', '130301361']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO034228,Vil i kværner og beder om påfyld af bønner. Kunde har påfyldt og forsøgt at efterse kværn om noget var i klemme. ,['130301892'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO007997,Piston error,['130301361'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO048528,Melder waterflow error under bryg. Vil fint udlevere kakao og thevand. Melder waterflow error under bryg. Vil fint udlevere kakao og thevand.,"['130307085', '130302350']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud
WO021977,Registrerer ikke der er rensetabs i den røde nøgle.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO050588,Den vil ikke udlevere kakao. De har prøvet at rengøre den.,['130301862'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO040607,"Strømmen går, da de har kaffemaskine i gang. Hun mente ud fra el-tavlen at det var kaffemaskinen som fra skyld i at strømmen går. ",['130301214'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO032946,Melder piston error Melder piston error,"['130301201', '130301361']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO002908,Ny mælkesugeslange.,['130301428'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO048105,Giver ikke samme mængde som maskine th ved americano og kaffe.,['131000011R'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO021123,Maskine kan ikke tænde. Der er ikke lys i tænd/slukknap. Ledning er i stikkontakt. Sikring er ikke sprunget. Der var problemer med steameren op til dette og med espresso shots. Maskine kan ikke tænde. Der er ikke lys i tænd/slukknap. Ledning er i stikkontakt. Sikring er ikke sprunget. Der var problemer med steameren op til dette og med espresso shots.,"['130301651', '130301705']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO050105,Melder flow error. Hydrostopper er umiddelbart ikke slået ud. Melder flow error. Hydrostopper er umiddelbart ikke slået ud.,"['130301704', '130301535']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO045470,Sag 1 af 2. Lækker vand under maskinen. ,['130301994'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO018854,Maskinen skummer ikke mælken som den plejer. Kunden mener at der kommer bobler i mælken som ikke plejer at være der i.,['130302313'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO032935,Melder udløbsfejl Melder udløbsfejl,"['130301175', '131000007R']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO022494,Maskinen er utæt. Maskinen er utæt. Maskinen er utæt.,"['130306229', '130301992', '130302194']","[0.5, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO017497,Mælken fryser i maskinen. Mælken fryser i maskinen.,"['130302425', '130302031']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO045767,Maskine melder piston error når de vælger drikke. Udlevere ikke noget.  Maskine melder piston error når de vælger drikke. Udlevere ikke noget.  Maskine melder piston error når de vælger drikke. Udlevere ikke noget.  Maskine melder piston error når de vælger drikke. Udlevere ikke noget. ,"['130301361', '130301624', '130301280', '130301175R']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO006459,Fra mail: We have a problem with the BW3-CTMC S/NBW-142617 coffee machine on board Schleswig-Holstein. The machine no longer draws milk.,['130301922'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010576,Mail fra CK: Bentax kaffemaskin lækker vand bag maskinen.,['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS Kold mælk R,Nedbrud
WO049588,Når de tænder for maskinen slår den hfi. Når de tænder for maskinen slår den hfi.,"['130301705', '130301651']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO050954,Fra Dalux 287316: Kaffe automat bliver ved at stoppe til når folk prøver at købe kakao.,['130307949'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO022667,"Noget inde ved den røde rensenøgle er knækket.
",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO049294,Melder vandflow fejl (samme fejl som 17/10). Fuldfører rengøring og melder så fejlen. Genstart forsøgt. Kan ikke brygge kaffe.,['130302268'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO011647,Mangler magnet i grumseskuffen,['130301385'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010077,Kaffe løber kun ud i den ene side. ,['130301686'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO031669,Er begyndt at drille i display,['130301530'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO003575,Melder flow error,['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO014041,"Kunden oplyser maskinen ikke vil lave kaffe. Melder ""piston error"" hver gang, man kan godt fjerne fejlen, men den kommer igen når man forsøger ny bryg. Kunden oplyser maskinen ikke vil lave kaffe. Melder ""piston error"" hver gang, man kan godt fjerne fejlen, men den kommer igen når man forsøger ny bryg.","['130301317', '130301624']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO002915,Ny mælkesugeslange.,['130301428'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO031118,"Ring og aftal tid for besøg.
Melder filterskifte. Filter er skiftet af anden leverandør.
Den blå nøgle er svær at dreje i og ud af maskinen (hun tror det er rensetabletter der er for store)
Melder ofte rengøring. I går blev den rengjort 3 gange.",['130500006'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001975,Når de vil have varmt mælk kører den men udleverer ikke noget. Sker periodisk Når de vil have varmt mælk kører den men udleverer ikke noget. Sker periodisk Når de vil have varmt mælk kører den men udleverer ikke noget. Sker periodisk,"['130302197', '130301127', '130302294']","[1.0, 1.0, 4.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO046703,"Meget gerne besøg snarest muligt, da de har 200 til morgenmad i morgen tidligt. Efter besøg i går, virker mælken nu igen ikke.",['130302313'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO001289,Giver ingen mælk,['130302294'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO047205,Maskine melder udløbsfejl da den skal starte rengøring efter tabletter er sat i.,['130301867'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO028165,"Kunden var meget svær at forstå (engelsktalende) - men der er problemer med mælkeudlevering.  Som jeg forstod det på ham kommer der noget mælk ud, men der var problemer med det.  ",['130301901'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO033350,"Kontakt Tina for aftale med besøg og plads. Latte og Cappuccino er stærke, som om der ikke kommer nok vand i.  Kontakt Tina for aftale med besøg og plads. Latte og Cappuccino er stærke, som om der ikke kommer nok vand i. ","['130301535', '130301715']","[4.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO003307,"Melder ingen mælk, selvom der er mælk i.",['130301901'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO017984,Smider vand ud under maskinen ved det ene ben.,['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO000780,Giver ikke nok i koppen på Latten Giver ikke nok i koppen på Latten Giver ikke nok i koppen på Latten,"['130302066', '130301715', '130301492']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO007108,Giver for lidt mælk i Latte. Giver for lidt mælk i Latte. Giver for lidt mælk i Latte.,"['130302461', '130302294', '130301715']","[1.0, 4.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO008575,"Mail fra CK: Kaffemaskinen lækker stadig vand og den lækker nu også kaffe som drypper ned foran maskinen. Bentax skal forbi igen.

",['130305160'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO044190,Kommer med skinger lyd under bryg og kaffen smager underligt. Ser fint ud i koppen. ,['130301280'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO038132,Under rens er maskine utæt/drypper med vand under maskine. Forsøgt rens af afløb. (ligger også regenerering på denne maskine) Under rens er maskine utæt/drypper med vand under maskine. Forsøgt rens af afløb. (ligger også regenerering på denne maskine),"['130302221', '130302380']","[2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO031968,"
Tekniker, tjek serienummer, påsæt gerne mærkat med serienummer
Maskine vil ikke give mælk. Ingen tilstopninger i mælkeslange ifl. kunde.",['130302287'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO027131,Den giver ikke nok mælk,['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO048940,"Når der udleveres en kakaodrik løber det ud i maskinen og under den.  Kd oplyser hun har haft mixerskål ude, rengjort den. Den er ikke stoppet, og den er efter bedste overbevisning monteret korrekt.",['130307949'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO023120,"De skal efter hver rengøring, lade som om de skal gøre den rent igen, for at det virker. 
De skal dagligt flere gange om dagen, rense filtrene i mælkeslagen.
",['130301893'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO040884,Hænger fast i rengøringsprogrammet ved punkt 8. Han kan ikke gøre noget på skærmen. Hænger fast i rengøringsprogrammet ved punkt 8. Han kan ikke gøre noget på skærmen.,"['130301767', '131000006R']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO050781,Sag 2 af 2. Slår relæ med et par timers mellemrum. Kan tænde maskine efter relæ er slået til igen. Men relæ hopper igen. Kaffemaskiner er på hver deres sikringsgruppe.,['130305966'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO007150,melder piston error.,['130301280'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO027250,"Maskine er utæt ved tanken, når der laves filterkaffe og ved rengørings program. De kan ikke lave filterkaffe. Espresso virker fint.",['130302125'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO000740,Blå rensenøgle lægger der vand fra. Blå rensenøgle lægger der vand fra.,"['130301806', '130302070']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO027173,"Vil gerne have efter kl. 11, da Jens gerne vil være der.
Han har problemer med at rengøre mælkeslangen hvor dyssen sidder.
Instruer Kunden i hvordan han rengøre den.",['130302274'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO019489,Maskine er utæt nedenud Maskine er utæt nedenud,"['130302294', '130301923']","[2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO052665,Kommer næsten ingen skum ud.,['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO049251,"Maskine melder igen piston error TX0113 og de har tømt grumseskuffe, genstartet og forsøgt med produkter. Maskine melder igen piston error TX0113 og de har tømt grumseskuffe, genstartet og forsøgt med produkter.","['130301201', '130301361']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
