Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO031576,"Bliver ved med at sige cold start rinse.
Når man tester thevand er mega varmt.
De er der fra 7.30 Bliver ved med at sige cold start rinse.
Når man tester thevand er mega varmt.
De er der fra 7.30 Bliver ved med at sige cold start rinse.
Når man tester thevand er mega varmt.
De er der fra 7.30 Bliver ved med at sige cold start rinse.
Når man tester thevand er mega varmt.
De er der fra 7.30 Bliver ved med at sige cold start rinse.
Når man tester thevand er mega varmt.
De er der fra 7.30 Bliver ved med at sige cold start rinse.
Når man tester thevand er mega varmt.
De er der fra 7.30","['130301318', '130301280', '130301175', '130301892', '130301638', '130301624']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO046157,Der skal skiftes en reservedel på modulet.,['130301739'],[1.0],Modul BW3 Hydraulik CTMC/CBTM P TP OMBYT,Nedbrud
WO008119,Står og drypper med lidt vand/mælk under maskine,['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO033514,"Cappuccino, mælkeskum er helt fladt. Der er ingen forstoppelse i mælkeslange. Cappuccino, mælkeskum er helt fladt. Der er ingen forstoppelse i mælkeslange.","['130307000', '130306166']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 2M RL TC 230V,Nedbrud
WO018159,Der kommer vand neden under maskiner i forbindelse med rens + den er begyndt at dryppe kakao under maskinen. ,['130302380'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO023649,"Ring og info tid for besøg.
Rengøring kan ikke startes, melder flowfejl efter de har sat den til igen efter renovering af rummet. Der er åbnet for vandet til maskinen. Ring og info tid for besøg.
Rengøring kan ikke startes, melder flowfejl efter de har sat den til igen efter renovering af rummet. Der er åbnet for vandet til maskinen. Ring og info tid for besøg.
Rengøring kan ikke startes, melder flowfejl efter de har sat den til igen efter renovering af rummet. Der er åbnet for vandet til maskinen.","['130302294', '130301923', '130301137']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO052877,"Maskine giver stød når de bruger den. Opdatering: kunden kunne til aften ikke rengøre maskinen, melder flow fejl. Maskine giver stød når de bruger den. Opdatering: kunden kunne til aften ikke rengøre maskinen, melder flow fejl. Maskine giver stød når de bruger den. Opdatering: kunden kunne til aften ikke rengøre maskinen, melder flow fejl.","['130301874', '130301806', '130301773']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO002112,utæt ved spildbakke - der løber vand ud under maskinen.,['130301519'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO006979,"Mælkedrikke er kolde. 

 Mælkedrikke er kolde. 

 Mælkedrikke er kolde. 

 Mælkedrikke er kolde. 

","['130301923', '130301715', '130301535', '132000000']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO023402,hvergang de starter maskinen slår den relæ,['130301651'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO032021,"Knap for kaffe er streget over. Når de vil ind i menuen, regagere skærm ikke altid på at de taster koden.
Der vises ingen fejlmeddelelser, udråbstegn eller gule trekanter.",['131000006R'],[1.0],Thermoplan Kaffemaskine BW3 CBT2 Extern grums TC,Nedbrud
WO041395,"Ved udlevering af thevand, er den en stråle svag og det løber lidt ved siden af. ",['130301686'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO023120,"De skal efter hver rengøring, lade som om de skal gøre den rent igen, for at det virker. 
De skal dagligt flere gange om dagen, rense filtrene i mælkeslagen.
",['130301893'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO030198,"Maskinen er utæt, der drypper vand under maskinen
 Maskinen er utæt, der drypper vand under maskinen
","['130306229', '130302269']","[0.2, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO051841,2 ud af 2. Løber vand ud på siden af grumsebakken når de tager Americano eller tevand.,['130301686'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO048790,"Der er 50K på WO044828
I forbindelse med rengøring meldte den mælketemp for høj, tjekkede mælkesug for blokader.
Reagerede så ikke på tryk på skærm. Slukkede og tændte på kontakt inde i maskine. Tænder slet ikke op.",['130302287'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 TC 380V,Nedbrud
WO024147,Rensetab (rød) er faldet ud og er trillet ind i maskinen.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO039287,"Drypper fra waterblocker
Mælkeslangen skal skiftes, har sorte pletter der ikke kan rengøres. Drypper fra waterblocker
Mælkeslangen skal skiftes, har sorte pletter der ikke kan rengøres.","['130305160', '130302274']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO047626,Synes at kaffen smager kemisk og rengøring har oplyst at tabletter ikke altid bliver ordenligt opløst.,['130301791'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO052999,Water flow fejl på denne maskine også.,['130305160'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO007081,LAver kold kaffe igen.,['130301773'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO018458,melder fejl på kontrol enhed.koger ikke klar. Vi har prøvet og genstarte et par gange uden held.Åbner kl 10 lørdag melder fejl på kontrol enhed.koger ikke klar. Vi har prøvet og genstarte et par gange uden held.Åbner kl 10 lørdag,"['130302209', '130302294']","[1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO042403,Skriver komponent fejl og virker ikke  Skriver komponent fejl og virker ikke ,"['130302269', '130302313']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO052507,"Der er eftersyn og filterskifte på anden wo
Problemer med reservoir samt
den ene knap på vanddispenser virker ikke. Der er eftersyn og filterskifte på anden wo
Problemer med reservoir samt
den ene knap på vanddispenser virker ikke. Der er eftersyn og filterskifte på anden wo
Problemer med reservoir samt
den ene knap på vanddispenser virker ikke.","['130301624', '131000006R', '130301317']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO050109,Maskine melder piston error. Maskine melder piston error.,"['130301280R', '130301624']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO012814,Larmer i spindel  Larmer i spindel  Larmer i spindel ,"['130301624', '130301535', '130301317']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO050625,Melder vandflow fejl,['130500006'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO051670,"Hvis vi ikke kan nå det i dag, vil Mikkel gerne have besked Tlf: 2778 9931 Den laver meget små shot og smider resten i grumsebakken. Hvis vi ikke kan nå det i dag, vil Mikkel gerne have besked Tlf: 2778 9931 Den laver meget små shot og smider resten i grumsebakken.","['130301892', '130301318']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO031678,"De har fuldt hus, så de vil gerne have besøg hurtigst mulig.
Maskinen siger der ingen mælk er, men der er mælk. De har fuldt hus, så de vil gerne have besøg hurtigst mulig.
Maskinen siger der ingen mælk er, men der er mælk.","['130301127', '130301901']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO047003,"Maskinen til venstre i kantine kan ikke lave drikke med mælk, har genstartet den og renset den her til morgen.",['130306027'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO036963,Registrere ikke rensetablet i rød rensenøgle. Ved ikke om pind i nøglehul er knækket.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO007308,Mail fra CK: Lågen til mælkerum har svært ved at holde sig selv lukket og åbner fra tid til anden sig selv,['130301729'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO013855,Kontrol af mælkemængde i drikke.,['130301893'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO050607,"Støjer til sidst i rengøringsprogam. Har gjort det før.

PKC. Det er sikkert kakaomotor. Sidste step i rengøring er der hvor kakao delen bliver skyllet. ",['130307949'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO028117,Ved kaffelatte og cappuccino kommer der ingen skum. Ved kaffelatte og cappuccino kommer der ingen skum.,"['130301127', '130301128']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO051320,"Kun 1 ud af 5 gange udleveres mælkeprodukt.
Melder ofte vandflow fejl.
Melder ofte at mælketemperatur i køleskab er for høj (de har tjekket at temperatur er ok).
Mælkesi er rengjort og tjekket ok (ikke stoppet). Kun 1 ud af 5 gange udleveres mælkeprodukt.
Melder ofte vandflow fejl.
Melder ofte at mælketemperatur i køleskab er for høj (de har tjekket at temperatur er ok).
Mælkesi er rengjort og tjekket ok (ikke stoppet).","['132000000', '130302294']","[1.0, 4.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS TC extern grums,Nedbrud
WO007301,Problemer med foam.,['132000000'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO042241,"Der kommer ikke luft ud af steamerarm, vandet er lunken. Udråbstegn ved opstart, men forsvandt ved genstart. Har tjekket sikringer og vand, uden fejl.",['130301704'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO045221,Udløbstud  ser knækket ud og kan ikke få den sat på plads.  Udløbstud  ser knækket ud og kan ikke få den sat på plads.  Udløbstud  ser knækket ud og kan ikke få den sat på plads. ,"['130306224', '130302221', '130306148']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 P 2M RL TC 230V ,Nedbrud
WO048951,Melder at bønnebeholder er tom. Har haft den af og på og genstartet.,['130301263'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO030808,Vandtilslutningslange knækket,['130304345'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO042807,"Ønsker besøg i dag, om ikke andet, så på vagtudkald.
Der løber vand ud under maskinen, det er ren vand.",['130305533'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 P 2M AO TC extern grums 230V,Nedbrud
WO052071,"Fejler under rengøring efter step 2, men ved ikke præcist hvornår. I fejllog står den med vandflowfejl. Der er åbent for vandet. Forsøgt med genstart af rengøring 2 gange.",['130302268'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 PF 2M RL TC 230V MDB interface,Nedbrud
WO010997,Kaffen smager surt og kommer kun ud i små portioner Kaffen smager surt og kommer kun ud i små portioner,"['130301535', '130301127']","[4.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO040267,"De kan ikke kører renseprogram. Rød stift er knækket i rensenøgle. KAR har set billede fra Denise
De vil gerne have det lavet asap.",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO029922,"Maskine vil ikke køre renseprogram. Han kan ikke bruge maskinen, da den pga. manglende rens ikke vil lave kaffe.",['131000014R'],[1.0],Thermoplan Kaffemaskine BW4 Neo CTM1 TC,Nedbrud
WO042339,"Kontakt Nicola for aftale om besøg. Kan ikke købe drikke, da terminal melder `Payment system unritchable`. Kan Kontaktes pr. sms også.  Kontakt Nicola for aftale om besøg. Kan ikke købe drikke, da terminal melder `Payment system unritchable`. Kan Kontaktes pr. sms også. ","['130305533', '130306424']","[1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 TC MDB-T,Nedbrud
WO010884,"Drypper efter at have stået stille længe.
Ved rens begyndte den at fosse ud med vand.  Drypper efter at have stået stille længe.
Ved rens begyndte den at fosse ud med vand.  Drypper efter at have stået stille længe.
Ved rens begyndte den at fosse ud med vand. ","['130305966', '130302253', '130302193']","[2.0, 1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO010416,"De kan ikke lukke lågen, for så vil føleren ikke registrere mælken. Mælken skal stå på en hel bestemt måde, for at den registrerer det.",['130301845'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001947,Utæt ved mælken. Drypper bag grumseskuffe og ned under maskinen.  Hun mistænker et hul på mælkeslangen. Utæt ved mælken. Drypper bag grumseskuffe og ned under maskinen.  Hun mistænker et hul på mælkeslangen. Utæt ved mælken. Drypper bag grumseskuffe og ned under maskinen.  Hun mistænker et hul på mælkeslangen.,"['130301791', '130500007', '130301529']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO021838,"Maskinen stopper ved kakao når de kører rens så der er vand ud over det hele, tragten til kakao bliver fyldt med vand.",['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO051022,"Skærmen virker ikke. Kan ikke starte rens på den. Skærmen blev skiftet i fredags, de troede ikke at vi havde været forbi endnu, da det er samme oplevelse som før besøget i fredags.",['130301720R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO021377,"Når de laver kakao, køre den meget langsomt samt der kommer næsten kun mælk i koppen resten ender på bordet.",['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO031365,Slange i midten af maskine er gået i stykker. Det sprøjter med kaffe når maskinen vil dosere.,['130301135'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO006968,"Fylder ikke koppen, ca 2,5 cm fra  Fylder ikke koppen, ca 2,5 cm fra  Fylder ikke koppen, ca 2,5 cm fra ","['130301128', '130301535', '130301127']","[1.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO036891,"Giver kun vand ingen kaffe, kværner godt nok",['130301534'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO028656,Røde pind ved rensenøgle er knækket,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO018893,Der kommer ingen mælk ud ved mælkedrikke. Den larmer meget og sprutter. Kunden har tjekket slanger og genstartet. ,['130302403'],[4.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO017026,"Kunden har problemer med steameren og te vandet, der står vand og damp ud fra begge dele. Når de bruger steameren lyder den meget voldsomt. Kunden har problemer med steameren og te vandet, der står vand og damp ud fra begge dele. Når de bruger steameren lyder den meget voldsomt.","['130301811', '130301860']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO034093,"Vil ikke starte renseprogram. Kan godt køre skyl, men vandet er meget varmt, hvilket kunden mener ikke er normalt. De har forsøgt at genstarte maskinen, og følge opstartsguide grundigt, men uden held.
Fejlkode fra TC: Fejl nr. 10005 Starting error.
Message Internal Text.
The Gui was not able to start the Cleaning Process, because the Machine didn't respond.
 Vil ikke starte renseprogram. Kan godt køre skyl, men vandet er meget varmt, hvilket kunden mener ikke er normalt. De har forsøgt at genstarte maskinen, og følge opstartsguide grundigt, men uden held.
Fejlkode fra TC: Fejl nr. 10005 Starting error.
Message Internal Text.
The Gui was not able to start the Cleaning Process, because the Machine didn't respond.
","['130307085', '130302403']","[1.0, 2.0]",Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud
WO001856,Ryster og larmer meget når den kværner Ryster og larmer meget når den kværner,"['130301624', '130301317']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO011951,Har ødelagt rensenøglen og nu kan de ikke køre rens,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO013270,"De plejer at bruge en 1 liters beholder i køl til når de kører renseprogram. Her til morgen, flød det over med rensevæske.",['130301806'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO052307,2 ud af 2. Ved latte og cappuccino kommer der kun en halv kop ud. Har efterset mælkesug og påfyldt nyt mælk. 2 ud af 2. Ved latte og cappuccino kommer der kun en halv kop ud. Har efterset mælkesug og påfyldt nyt mælk. 2 ud af 2. Ved latte og cappuccino kommer der kun en halv kop ud. Har efterset mælkesug og påfyldt nyt mælk.,"['130301453', '130301715', '130301535']","[1.0, 1.0, 3.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO046932,Røde pind bag rensenøgle er knækket.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO006928,Piston error,['130301504'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO053462,Melder piston error.,['131000007R'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud
WO046929,Maskine 4 thermoplan siger piston error,['130301201'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO001975,Når de vil have varmt mælk kører den men udleverer ikke noget. Sker periodisk Når de vil have varmt mælk kører den men udleverer ikke noget. Sker periodisk Når de vil have varmt mælk kører den men udleverer ikke noget. Sker periodisk,"['130302197', '130301127', '130302294']","[1.0, 1.0, 4.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO004764,Melder flow error. Melder flow error. Melder flow error.,"['130301638', '130302126', '130301767']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO034550,"Høj skinger lyd. Umiddelbart når espressoshot udleveres. Er hørt ved cafe latte. Tog så en drik, hvor ingen mislyd kom. Tog derefter en cafe latte hvor mislyd igen kom.",['130302221'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO014598,Kaffemaskine slår relæet. Kaffemaskine slår relæet.,"['130302294', '130305966']","[2.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO042457,Kommer fortsat vand bagved/under grumseskuffen. ,['130301992'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO039993,"Maskine er stadig utæt fra venstre side under bunden. Dog ikke så meget som for et par dage siden.
Opdatering 2/2 nu løber der meget vand ud af maskinen. Maskinen er nu slukket.",['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
