Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO033669,Maskine siger flow error. Maskine siger flow error. Maskine siger flow error. Maskine siger flow error.,"['X130302082', '130301529', '130301697', '130301638']","[1.0, 1.0, 1.0, 3.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO033698,Maskinen melder “ piston error” Maskinen melder “ piston error”,"['130301201', '130301361']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO033713,"Tjek serienummer - står i terminal 3 sammen med anden maskine. 
Kan ikke lave cappuccino. Hun vidste ikke om det var mælk eller kaffe den ikke udleverede. ",['132000000'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO033714,Vil ikke gå ud af renseprogram.  Melder Please rins  - efter renseprogram. De kan ikke komme væk fra det.  Vil ikke gå ud af renseprogram.  Melder Please rins  - efter renseprogram. De kan ikke komme væk fra det.  Vil ikke gå ud af renseprogram.  Melder Please rins  - efter renseprogram. De kan ikke komme væk fra det.  Vil ikke gå ud af renseprogram.  Melder Please rins  - efter renseprogram. De kan ikke komme væk fra det.  Vil ikke gå ud af renseprogram.  Melder Please rins  - efter renseprogram. De kan ikke komme væk fra det. ,"['130301127', '130301922', '130301715', '130301529', '130301535']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO033740,flowerror,['130301715'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO033756,"Maskine melder Flow error (TX0115). 
Update 25/08: Køleskab er varmt, køler ikke. Kunde har tjekket at køleskab er tændt.",['216000025'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO033757,Der løber mælk ud under bunden af maskinen når de tager drikke med mælk,['132000000'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO033789,"Se bort fra stjerne og henvisning i firmanavn, det er irrelevant for nu.
Skummer ikke mælken.
Der er åbent 9.30 - 17.30. Der kan låses op tidligere hvis det er aftalt. Se bort fra stjerne og henvisning i firmanavn, det er irrelevant for nu.
Skummer ikke mælken.
Der er åbent 9.30 - 17.30. Der kan låses op tidligere hvis det er aftalt.","['130301923', '130307000']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO033794,"Ønsker besøg inden weekenden, har weekend aftale.
Kan tændes op, tage en kop kaffe og så slår HPFI'en.",['130302205'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO033796,Giver ikke nok i koppen ved mælkedrikke. Mælkesug er tjekket. Modulet er tjekket af Casper. Ankommer Hirtshals lørdag kl. 11:00 - 15.00.,['132000000'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO033797,"Maskine tager strømmen, når de trykker på den røde tænd-knap. Maskine tager strømmen, når de trykker på den røde tænd-knap.","['130301673', '130301651']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO033800,"Maskine melder piston error. Vil ikke lave kaffe, men mælk kommer fint ud.",['131000007R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO033805,Maskine tager strømmen.,['130302205'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO033815,Maskine vil ikke altid udlevere mælk. Kunde mistænker at noget står skævt efter flyt af maskine eller en censor er defekt. ,['130302313'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO033822,"Melder ""NTC steamboiler error"". Maskinen reagerer ikke, når der trykkes på steamer-funktionerne. Melder ""NTC steamboiler error"". Maskinen reagerer ikke, når der trykkes på steamer-funktionerne.","['130301860', '130301811']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO033827,"Vil ikke køre rens. Når de vælger renseprogrammet, vil den ikke starte 'igangsætningen'. Vil ikke køre rens. Når de vælger renseprogrammet, vil den ikke starte 'igangsætningen'. Vil ikke køre rens. Når de vælger renseprogrammet, vil den ikke starte 'igangsætningen'. Vil ikke køre rens. Når de vælger renseprogrammet, vil den ikke starte 'igangsætningen'.","['131000012R', '130302201', '130302403', '130302349']","[1.0, 1.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 2M RL TC 380V,Nedbrud
WO033837,Kaffemaskinen stopper til ved kakaodelen.,['130302164'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO033840,Røde pind bag rensenøgle er knækket. Der er også sager på lille eftersyn og filterskifte.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO033841,Voldsom mislyd ved brygning/kværning. Lyder ligesom 2 mønter der kører mod hinanden. Voldsom mislyd ved brygning/kværning. Lyder ligesom 2 mønter der kører mod hinanden.,"['130301317', '130301624']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO033846,"Vand i grumsebakken. Lasse har fået oplyst at display slukker, han er ikke klar over hvad der menes, samt at HPFI rele slår fra. ",['130302388'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO033847,"Ved renseprogram, løber der vand ud ved afløb. Kunde mistænker at konstellationen måske er forkert ved afløb. ",['130304345'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO033884,"Kunde ønsker besøg hurtigst muligt.
Udskiftning af piston til rød rensenøgle. Kunde er kommet til at knække den.",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO033885,Der er ikke lys i maskinen og on/off knap er ikke lys i. Kunde har tjekket at der er strømtilslutning.  Der er ikke lys i maskinen og on/off knap er ikke lys i. Kunde har tjekket at der er strømtilslutning. ,"['130301715', '130301316']","[1.0, 2.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO033888,Tekst fra mail: Vi har ikke fået løst udfordringen med kaffemaskine nr. 1 hvor der kommer vand under. Vandet lugter ikke særligt godt,['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud
WO033899,Ved rengøring kommer der vand ud af maskine. Både på bord og gulvet. ,['130301530'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO033920,"Maskine slår strømmen, når de forsøger at tænde maskinen. Nogle gange vil maskinen slet ikke prøve at tænde.",['130301214'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO033929,"Der kommer meget vand ved dobbelt shot og tiden svinger meget. 
Maskinen TH må også gerne tjekkes.  Der kommer meget vand ved dobbelt shot og tiden svinger meget. 
Maskinen TH må også gerne tjekkes. ","['130305536', '130301175']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO033949,Lugter brændt,['130306424'],[4.0],Thermoplan Kaffemaskine BW4 CTM2 P 2M TC extern grums,Nedbrud
WO034009,"Maskinen lækker vand. Der er vand ud over det hele. Det kommer ud fra underskabet, og drypper fra alle slanger.",['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO034020,Dårlig mælk  Dårlig mælk ,"['131000009R', '130301806']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO034024,"Mælken kommer ikke op, kun sort kaffe ved alle mælkeprodukter. Tjekket for tilstopninger, ikke noget at se. Mælken kommer ikke op, kun sort kaffe ved alle mælkeprodukter. Tjekket for tilstopninger, ikke noget at se.","['130301892', '130301715']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO034027,Piston error (TX0113) - har tømt grumseskuffe og forsøgt manuel skyl. Piston error (TX0113) - har tømt grumseskuffe og forsøgt manuel skyl. Piston error (TX0113) - har tømt grumseskuffe og forsøgt manuel skyl.,"['130301175R', '130301280R', '130301624']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO034029,"Melder vandflow fejl
Rikke Melder vandflow fejl
Rikke Melder vandflow fejl
Rikke","['130301273', '130302388', '130302403']","[1.0, 1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO034040,Der er meget vand i grumseskuffen efter rengøring er gennemført.,['130301175R'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO034042,Vand i grumsebakken.  Vand i grumsebakken.  Vand i grumsebakken.  Vand i grumsebakken. ,"['130301892', '130301318', '130301624', '130301280']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO034045,Drypper med vand inde bagved maskinen. ,['130301715'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO034047,"Maskinen har mistet vand. Desuden er doseringsmængden forkert på alle maskinerne (ved ""Scandlines Coffee"").",['130302088'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud
WO034071,"Mail: kommer vand på bordet under maskinen og trykker de på auto steam går den selv på manuelt steam. 
Beder også om filterskifte.",['131000008R'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO034085,"Dosere forskelligt. Ved latte, gav den en halv kop, så en kvart kop og så næsten en hel kop. Oplever det ved alle drikke.",['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO034093,"Vil ikke starte renseprogram. Kan godt køre skyl, men vandet er meget varmt, hvilket kunden mener ikke er normalt. De har forsøgt at genstarte maskinen, og følge opstartsguide grundigt, men uden held.
Fejlkode fra TC: Fejl nr. 10005 Starting error.
Message Internal Text.
The Gui was not able to start the Cleaning Process, because the Machine didn't respond.
 Vil ikke starte renseprogram. Kan godt køre skyl, men vandet er meget varmt, hvilket kunden mener ikke er normalt. De har forsøgt at genstarte maskinen, og følge opstartsguide grundigt, men uden held.
Fejlkode fra TC: Fejl nr. 10005 Starting error.
Message Internal Text.
The Gui was not able to start the Cleaning Process, because the Machine didn't respond.
","['130307085', '130302403']","[1.0, 2.0]",Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud
WO034098,"Maskinen virker igen ikke. Teknikerbesøg i går og maskinen virkede i går aftes, men ikke igen her til morgen. Der kommer kun mælk ud i ca. hver 10. kop - samme problem som i går.",['130301535'],[2.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO034103,Drypper vand,['130301872'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO034107,Pind bag røde rensenøgle er knækket. De har haft 2 rensetabletter i rensenøglen.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO034108,"Ring og info tid for besøg
Melder vandflowfejl Ring og info tid for besøg
Melder vandflowfejl","['130302269', '130302403']","[1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO034112,Der drypper vand hele tiden under maskinen. også selvom de ikke bruge maskinen. ,['130301728R'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO034120,Piver når den brygger. ,['130301535'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO034146,"Mandag d.04/09-23 kl. 08.00 til 10.00 jf. PKC (Giv evt. PKC et ring).
Når vi kører renseprogram, stopper maskinen hurtigt forløbet og skriver flow errow med et udråbstegn. Jeg har prøvet at slukke/starte, skifte tabletter 2 gange uden at det hjælper?",['130301867'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO034156,Software opdatering,['130302320'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud
WO034160,Pind bag røde rensenøgle er knækket.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO034167,"Giver ingen mælk ved kaffe med mælk. Kommer meget lidt ved valg af Latte, men er meget vandet.  Giver ingen mælk ved kaffe med mælk. Kommer meget lidt ved valg af Latte, men er meget vandet. ","['130301715', '132000000']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO034168,Er gået i sort og kan derfor ikke bruges. Steamer selv om de ikke aktiverer steam. ,['131000003R'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO034179,Laver tynde shots Laver tynde shots Laver tynde shots Laver tynde shots,"['130302403', '130302257', '131000010R', '130305533']","[2.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO034180,Giver kun halve kopper,['130305527'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO034181,Giver ikke nok mælk Giver ikke nok mælk,"['130301715', '130301535']","[1.0, 2.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO034188,Ingen kakao. Der kommer kun mælk. Forsøgt rengøring. ,['130302170'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO034194,Maskine hyler hver gang den brygger en kop kaffe.  Maskine hyler hver gang den brygger en kop kaffe. ,"['130301624', '130301317']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO034225,Ingen mælk. Har renset og efterset mælkesug i morges.  Ingen mælk. Har renset og efterset mælkesug i morges.  Ingen mælk. Har renset og efterset mælkesug i morges.  Ingen mælk. Har renset og efterset mælkesug i morges. ,"['130301338', '130301893', '130301715', '130301535']","[1.0, 1.0, 1.0, 3.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO034228,Vil i kværner og beder om påfyld af bønner. Kunde har påfyldt og forsøgt at efterse kværn om noget var i klemme. ,['130301892'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO034231,"Steamer kan ikke skrues af, kun hele steamer falder af. Kaffen er kun lunken, flere har klaget og temperaturen.  Steamer kan ikke skrues af, kun hele steamer falder af. Kaffen er kun lunken, flere har klaget og temperaturen. ","['130301860', '130301811']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO034232,"Forsøg med tlf. support efter kl.12 - hun har skiftet mælk og nu skummer det, men hun undre sig over at den ikke ville før, for der var nok mælk. Ingen foam. Alle mælkeprodukter.",['132000000'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO034233,Ved rens kommer der i slutningen af programmet vand under maskinen. De har efterset kakaobeholder. ,['130302346'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO034244,Vand under maskinen ved brygning af kaffe og kaffe bliver kun udleveret efter 5 tryk. Som om den ikke kværner.   Vand under maskinen ved brygning af kaffe og kaffe bliver kun udleveret efter 5 tryk. Som om den ikke kværner.  ,"['130301317', '130301273']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO034258,Flow error Flow error Flow error,"['130307085', '130302403', '130302338']","[1.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud
WO034290,"Under rengøring kommer med stempelfejl, grumseskuffen er tømt og rensetabletter er opløst, men kan ikke gå videre. Kunde har før opkald forsøgt genstarte maskine. ",['130302257'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO034296,Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug.  Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug.  Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug.  Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug.  Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug.  Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug. ,"['130301257', '130301872', '130301686', '130301257', '130301715', '132000000']","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO034297,Der ligger kaffe/vand under maskinen. Brygger fint kaffen.  ,['132000000'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO034309,Drypper vand under maskinen. Der er meget vand i grumseskuffen. Drypper vand under maskinen. Der er meget vand i grumseskuffen. Drypper vand under maskinen. Der er meget vand i grumseskuffen. Drypper vand under maskinen. Der er meget vand i grumseskuffen. Drypper vand under maskinen. Der er meget vand i grumseskuffen. Drypper vand under maskinen. Der er meget vand i grumseskuffen.,"['130301316', '130301280', '130301175', '130301318', '130301773', '130301715']","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO034319,Ved rengøringsprogram kommer der vand ud under maskinen. ,['130302298'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO034322,Vand i grumsebakken.  Vand i grumsebakken. ,"['130302403', '130302388']","[2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO034326,"Fra mail: Kværn virker ikke. Der er en fejl ""udfyld bønner"", men bønner er fyldte. På samme maskine siver vand ud fra bunden.",['130301175R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO034348,Midt i renseprogram melder flow error og kan ikke komme videre.  Midt i renseprogram melder flow error og kan ikke komme videre. ,"['130301529', '130301715']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO034393,Piston error,['130301201'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO034402,Maskinen melder Flow Error og virker ikke. Maskinen melder Flow Error og virker ikke. Maskinen melder Flow Error og virker ikke.,"['130301273', '130301280R', '130301175R']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO034407,"Udlevere ikke kaffe, brummer. Ingen fejlmeddelelser.",['130301280R'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO034410,"Drypper ud under maskinen, det løber ud på gulvet",['130301724'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO034434,I toppen af steamarm er den utæt. Bobler små vanddråber. ,['130301860'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO034436,"Maskine vil ikke tænde efter i går, da den kortslutter andre maskiner hos dem. Egen tekniker har efterset relæ og maskine er slukket. ",['130301917'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO034440,"Ved dobbeltshot kommer ingenting ud. Der ligger ikke noget i grumseskuffen. 
Hun tør ikke vælge andet produkt, da det er uvist hvor væsken lander. Den har tidligere taget strømmen hos dem. ",['130301704'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO034446,"Vandflowfejl kommer under brygning af americano og latte. Løber kun ud af et udløbshoved, samt langsomt og produkterne er meget vandet/tynde. ",['130302200'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 P RL 380V,Nedbrud
WO034447,Vand i grumseskuffen.  Vand i grumseskuffen. ,"['130301638', '130301534']","[4.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO034466,"Mælkeskum er meget forskelligt. Intet mønster for, hvilke drikke eller antal den ikke vil give skum, men det er ikke ens skum der kommer ud.  Mælkeskum er meget forskelligt. Intet mønster for, hvilke drikke eller antal den ikke vil give skum, men det er ikke ens skum der kommer ud.  Mælkeskum er meget forskelligt. Intet mønster for, hvilke drikke eller antal den ikke vil give skum, men det er ikke ens skum der kommer ud. ","['130301922', '132000000', '130301257']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
