Work Order,Postal Code,First Arrived On,Completed On,Primary Incident Customer Asset,Customer Asset,Line Status,Incident Type,Primær Asset Kategori,Primær Asset Produkt,Work Order Type,Primary Incident Type,Instructions,Intern note,Koptæller,Product ID (Product) (Product),Supplier Item number (Product) (Product),Name,Quantity
WO030250,7400,2023-05-19 08:01:00,2023-05-19 09:03:00,BW066270,BW066270,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,"Meler Powder error, kun ved stor kaffe, ikke ved lille kaffe.
Grumseskuffen er tømt og samme fejl igen.","Kode til tekniker: Powder error (TX0119)
ASA - De er der fredag efter kr. him. fart.",149550.0,130301273,104360,Si For BW3 / BW4c Mekanisk,1.0
WO030278,2100,2023-05-22 10:37:00,2023-05-22 13:21:00,200144407,200144407,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,"Giver vandflowfejl når de vil tage kaffe med mælk, ikke når de tager kun kaffe.
Vil så rengøre den, hvor den meldte fejl. Hun nåede ikke af aflæse fejltekst før kollega slettede den. Lugter brændt.",ASA - De er der fredag efter kr. him. fart.,38652.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,4.0
WO030289,4000,2023-05-22 10:45:00,2023-05-22 12:15:00,BW068701,BW068701,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,Maskinen slog lige pludselig sikringen på den sikringsgruppe den sad på. Maskinens stik er trukket ud af stikkontakten og så virkede alt andet på sikringsgruppen igen.,HKN- o-ring 104817 lånt fra varmelegeme. Bestiller til min bil. ,259229.0,130301292,104645,Nut for boiler heating,2.0
WO030289,4000,2023-05-22 10:45:00,2023-05-22 12:15:00,BW068701,BW068701,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,Maskinen slog lige pludselig sikringen på den sikringsgruppe den sad på. Maskinens stik er trukket ud af stikkontakten og så virkede alt andet på sikringsgruppen igen.,HKN- o-ring 104817 lånt fra varmelegeme. Bestiller til min bil. ,259229.0,130301145,101369,Pakning for varmelegeme TP,2.0
WO030306,1400,2023-05-22 11:04:00,2023-05-22 12:09:00,BW093433,BW093433,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Maskine vil kun dosere singleshot. Blokkerer ofte for dosering, da den melder en masse forskellige fejlmeldelser; flow error, fyld bønnebeholder, varmer varmvandsbeholder osv.",Tæller: 348672,3477741.0,131000007R,117980R,Modul BW3 Mekanisk samtlige modeller TP OMBYT,1.0
WO030314,2820,2023-05-22 13:55:00,2023-05-22 15:03:00,BW096231,BW096231,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Giver hverken havredrik eller almindelig mælk,,866570.0,130301535,108793,Ventil Pakning TP,1.0
WO030314,2820,2023-05-22 13:55:00,2023-05-22 15:03:00,BW096231,BW151421H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Giver hverken havredrik eller almindelig mælk,,866570.0,130301715,116819,Milk Heating Coil TP,1.0
WO030316,2400,2023-05-23 14:04:00,2023-05-23 15:18:00,BW063847,BW138715B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Maskine vil ikke dosere kaffe når der vælges mælkeprodukt. Siger en mærkelig lyd og går direkte over til mælkedosering. Når der vælges kaffeprodukt vil den gerne dosere kaffen.,,115472.0,130301317,104818,"O-ring 10,69x3,53 TP",1.0
WO030334,1400,2023-05-22 13:07:00,2023-05-22 15:43:00,BW093433,BW093433,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Udlevere ikke shots ordnetligt. Testet med singe, dobbel og triple.",,3477741.0,130301697,116495,Mælke tilslutning BW3,1.0
WO030391,2100,2023-05-24 09:01:00,2023-05-24 12:26:00,310162809,9B00001DFDA0BF01,Used,Hændelse for modul,BW4 CTM2 P,Thermoplan Kaffemaskine BW4 CTM2 P RL TC 230V,Nedbrud,Nedbrud,Maskine melder fejl i kogerens kontrolenhed efter rengøring. De piller stikket ud for at genstarte efter rengøring. Eller vil den ikke opvarme om morgenen. Har gjort det i en uge.,"ASA - Sig gerne til dem at de ikke må tage stikket ud, vis dem afbryderen inde i maskinen.",5549.0,130302461,136934,Mælkepumpe BW4 TP,1.0
WO030435,1220,2023-05-24 11:42:00,2023-05-24 12:04:00,BW074897,BW145073B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Melder piston error igen. Kunde er meget utilfreds.,"ASA/AA - Tag gerne kværnmodul med
Ringet ind af AA",576500.0,130301361,105208,Rep kit for ledning til 24V bryg motor ,1.0
WO030492,1358,2023-05-26 09:54:00,2023-05-26 12:41:00,BW074800,BW078907B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Kunde lukker kl. 14:30 i dag (torsdag 25/05).
Maskinen er utæt. Drypper i højre hjørne. Væsken ligner en blanding af mælk og vand. Utætheden er kun blevet værre siden indmeldingen
26/05 Kunde rykker for besøg og informerer at de lukker kl. 14.","26/05 Kunde rykker for besøg og informerer at de lukker kl. 14.
Kunde lukker kl. 14:30 i dag (torsdag 25/05).
Kode til Tekniker: Maskinen er utæt med mælk inde i maskinen.
Løsningsforslag se fejlkodedokument.",151794.0,130301280,104484,Mobil piston komplet TP,1.0
WO030498,2200,2023-05-25 12:37:00,2023-05-25 14:12:00,BW163419,BW163419,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Ønsker besøg i dag.
Meldte fill grinder one with beans og fill grinder two with beans - ingen talkode der ved.
Prøvede så at tage dobbelshot imens vi talte. Kunne så kværne, men udlevede kun dråber og talte løbetid til 34 sekunder.",,52080.0,130301175R,101969R,Piston FIX TP Renoveret,1.0
WO030510,7000,2023-05-25 11:40:00,2023-05-25 11:55:00,BW122173,BW122173,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Den vil ikke give mælk, efter hun har skiftet mælken.
Der er 5 Liter mælk i beholder.
Hun har prøvet at genstarte maskinen, tjekke slanger og aftørret sensor.","Kode til Tekniker: Giver ingen mælk. Alle mælkeprodukter.
Løsningsforslag se fejlkodedokument.",229928.0,130301901,118710,Mælkeslange lang  BW 3,1.0
WO030517,9530,2023-05-26 10:00:00,2023-05-26 10:30:00,200156925,200156925,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Når man vælger kakao, laver maskinen en mærkelig lyd. Når den er ved at være færdig med dosering bliver lyden endnu værre. Det har stået på i noget tid.",,13501.0,130302380,131816,Pump with magnetic clutch set,1.0
WO030518,1058,2023-05-25 13:42:00,2023-05-25 15:25:00,310158595,310158595,Used,Nedbrud,BW4 CTM2,Thermoplan Kaffemaskine BW4 CTM2 2M TC 380V,Nedbrud,Nedbrud,"Maskine melder ""Temperature in the refrigerator too high"".","AVP - Flere WO dette sted. 1 ud af 2.
Kode til Tekniker: Milk temperature X in the refrigerator high (21)
Løsningsforslag se fejlkodedokument.",43120.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,1.0
WO030542,1300,2023-05-31 08:51:00,2023-05-31 10:21:00,B1137511,B1137511,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Har tidligere lavet maskine, da den ikke gav mælkeskum, her til morgen er der ikke skum på cappuccino.",ASA - Mailet ind af kunde,65016.0,130302227,126326,Mælkepumpe for BW4c,1.0
WO030575,1219,2023-05-26 14:16:00,2023-05-26 15:58:00,BW148472,BW148472,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Der kommer vand i grumseskuffen.,"AVP - Flere WO dette sted. WO 2 ud af 2.
Kode til Tekniker: Våd grums / vand i grumseskuffen
Løsningsforslag se fejlkodedokument.",101429.0,130301175R,101969R,Piston FIX TP Renoveret,1.0
WO030575,1219,2023-05-26 14:16:00,2023-05-26 15:58:00,BW148472,BW148472,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Der kommer vand i grumseskuffen.,"AVP - Flere WO dette sted. WO 2 ud af 2.
Kode til Tekniker: Våd grums / vand i grumseskuffen
Løsningsforslag se fejlkodedokument.",101429.0,130301318,104819,"O-ring 10,82x1,78 TP",1.0
WO030626,1577,2023-05-30 13:48:00,2023-05-30 16:44:00,BW066264,BW066264,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Besøg efter kl. 10:30
Den skriver flow error ved Caffe Latte og Espresso","Kode til Tekniker: Flow error (Generelt)
Løsningsforslag se fejlkodedokument.",351741.0,130301535,108793,Ventil Pakning TP,1.0
WO030629,2770,2023-05-31 10:35:00,2023-05-31 14:01:00,310157567,100075378H,Used,Hændelse for modul,BW4 CTM2,Thermoplan Kaffemaskine BW4 CTM2 2M RL TC 380V,Nedbrud,Nedbrud,"Efter sidste service oplever de en masse fejl, som de ikke plejer at have problemer med.
når de køre rengøring, vil den ikke altid fuldføre og skal genstarte for at fuldføre.
ved Kaffe Latte og Cappuccino med Oak mælk virker ikke altid, med alm. mælk virker fint.
De skal ofte genstarte, for at den vil udlevere drikke, da den ikke altid reagere, når de trykker på kanppen.
Han talte om 4 fejl, men forstod ikke den sidste. 
Rigtig tæller 80251","Han talte om 4 fejl, men forstod ikke den sidste. 
Rigtig tæller 80251 ",336156.0,130302200,125724,Løfte ventil 2/2 ø6 DN4 BW4,1.0
WO030696,2300,2023-05-31 08:09:00,2023-05-31 10:02:00,BW083519,BW083519,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Den tager strømmen når hun tænder for maskinen.
","Brygmodul nr: bw053980b
Brugt et varmelegeme nr: 102805, (BS - ikke brugt alligevel ifølge JR)",321061.0,130307011,130307011,Servicekit Emmerys,1.0
WO030737,2820,2023-05-31 15:16:00,2023-05-31 15:21:00,BW114829,BW106917B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Tekst fra mail: Maskine 4 thermoplan siger piston error,,876190.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO030766,2620,2023-06-01 14:45:00,2023-06-01 16:30:00,B1142797,B1142797,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Siger en mærkelig lyd ved brygning af Cortado. Virker frosset til, da kunde ikke kan stoppe den.","ASA - Oprettet for TO
HKN- mælkeslange defekt pga. utæt mælkecoil og boiler. ",64374.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO030777,9850,2023-06-03 10:50:00,2023-06-03 11:24:00,310159485,310159485,Used,,BW4 CTM2 PF,Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud,Nedbrud,"PLANLAGT VAGTUDKALD:
Udskifte mekaniskmodul efter PKC har prøvet at fejlsøge d.02/06.
Færgen ligger til kaj 03/06 kl. 10:55 til11:45.
Fejlsøge på maskine, flowfejl.  ",,,131000013R,135291R,Modul BW4 Hydraulik OMBYT,1.0
WO030791,2820,2023-06-06 08:45:00,2023-06-06 11:36:00,BW114830,BW114830,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Fra mail: Der kommer ikke så meget kaffe/mælk i koppen mere,,819284.0,130301535,108793,Ventil Pakning TP,1.0
WO030807,2500,2023-06-03 10:02:00,2023-06-03 11:25:00,BW153474,BW153474,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Halve kopper ved mælkedrikke. Ingen synlig blokade i mælkeskange.,"Meget varmt i underskab hvor køl er placeret.
Instrueret kunde i rengøring af do. ( se billede )",,130301535,108793,Ventil Pakning TP,3.0
WO030808,7190,2023-06-02 12:20:00,2023-06-02 12:50:00,BW150571,BW150571,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Vandtilslutningslange knækket,HKN- knækket under udskift af vandfilter på anden maskinen WO030785.,146588.0,130304345,1449089,Slange Tilslutning  3/8L 3/8L 2m,1.0
WO030844,1058,2023-06-05 10:27:00,2023-06-05 12:57:00,310158595,100081005H,Used,Hændelse for modul,BW4 CTM2,Thermoplan Kaffemaskine BW4 CTM2 2M TC 380V,Nedbrud,Nedbrud,"Melder fejl water level, kan ikke køre rens ",Tak for hjælp af Mads,45012.0,130306133,135352,Flowmeter Bw4 ,1.0
WO030846,7800,2023-06-06 15:00:00,2023-06-06 15:42:00,BW083789,BW083789,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Fejlsøge på maskine. ""Står og sprutter ved udlevering"". Kan ikke køre rengørings cyklus da den smider vand ud i bunden. Ønsker besøg tirsdag 6/6-23 morgen. ","Modtaget STR 05/06-23 af kunden: Bente.  Ønsker besøg tirsdag 6/6-23 morgen. 
Koptælleren står på 55239 ",,130301739,117112,Temperatur føler TP,1.0
WO030851,2880,2023-06-06 12:49:00,2023-06-06 13:43:00,200148132,200148132,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,"Split i rensenøgle knækket.
Michael siger det er på 3.sal men den placering kan jeg ikke finde",PM - Michael siger det er på 3.sal men den placering kan jeg ikke finde ,38746.0,130302422,133555,Stempel for kaffe-rensenøgle,1.0
WO030863,9240,2023-06-12 08:28:00,2023-06-12 11:23:00,120000499,120000499,Used,Nedbrud,BW4neo,Thermoplan Kaffemaskine BW4 Neo CTM1 TC,Nedbrud,Nedbrud,Maskinen melder at kogeren ikke klar og at køleskabet til mælk ikke virker. De har genstartet et par gange uden held.,"Ring til kunden/Johanne 81 71 72 29 for at aftale nærmere tid for besøg.
PKC - Mælkemodul Serie nr 100237439",1796.0,131000014R,138797R,Modul BW4Neo mælk OMBYT TP,1.0
WO030884,8210,2023-06-07 08:25:00,2023-06-07 10:11:00,BW150237,BW150237,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Trækker ikke mælk,ASA - Mailet ind af Kontra,122722.0,130301715,116819,Milk Heating Coil TP,1.0
WO030884,8210,2023-06-07 08:25:00,2023-06-07 10:11:00,BW150237,BW150237,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Trækker ikke mælk,ASA - Mailet ind af Kontra,122722.0,130301535,108793,Ventil Pakning TP,1.0
WO030916,8220,2023-06-08 08:09:00,2023-06-08 09:32:00,BW085805,BW085805,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Den drypper med vand under maskinen, bagved til venstre.",,254580.0,130301715,116819,Milk Heating Coil TP,1.0
WO030920,8960,2023-06-07 12:29:00,2023-06-07 13:35:00,BW078908,BW078908,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Maskine melder Udløbsfejl. De sagde ok, og så meldte den rengøring. Efterfølgende Udløbsfejl igen, og nu vil den slet ikke noget. De har genstartet uden virkning.",,,130301161,101610,Flowmeter TP,1.0
WO030923,4000,2023-06-07 09:55:00,2023-06-07 13:28:00,BW150779,BW150779,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Den skriver flowerror.
Den kan ikke køre rens og i går ville den ikke give mælk.
Hun har slukket for den nu.","Kode til Tekniker: Flow error (Generelt)
Kode til Tekniker: Giver ingen mælk. Alle mælkeprodukter.
Losningsforslag se fejlkodedokument.",74353.0,X130302082,121950,Blok til rensepiller TP,1.0
WO030972,3300,2023-06-12 14:20:00,2023-06-12 14:54:00,200155593,200155593,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,"Ring til Kennet ang. besøgstid, da han gerne vil gerne vil være der Tlf.: 3116 8217
Han siger at mælkeslangen trænger til at blive skiftet.
Han vil også gerne have undervisning i hvordan han selv rengøre slangen korrekt.","BS -  Ring til Kennet ang. besøgstid, da han gerne vil gerne vil være der Tlf.: 3116 8217
AVP - 09/06 Kunde rykket for besøg.",2644.0,130302313,128896,Mælkeslange lang BW4 TP,1.0
WO031042,2100,2023-06-16 09:59:00,2023-06-16 11:02:00,BW162431,BW162431,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"De melder at latte er for kold.
De måler autosteamet mælk til 62 grader.
Espressoshot i kop imens den fyldes op er målt til 53 grader. De er dog usikker på, at deres termometer virker, da det føles ret varm.",ASA - De måler temp. med lasertemometer.,42203.0,130301811,117724,Beslag for udløb TP,1.0
WO031044,1219,2023-06-10 10:01:00,2023-06-10 11:10:00,BW148473,BW148473,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Kan ikke starte rens, har prøvet genstarte flere gange.",,101355.0,130301535,108793,Ventil Pakning TP,1.0
WO031093,2770,2023-06-13 08:17:00,2023-06-13 17:10:00,BW113647,BW079569B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Giver en mærkelig lyd ved autoskyl og renseprogram.
Der er 5 WO til denne kunde (3 af dem er regenereringer)",,296974.0,130301175R,101969R,Piston FIX TP Renoveret,1.0
WO031121,8000,2023-06-13 12:15:00,2023-06-13 13:27:00,B1137503,B1137503,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Drypper under maskinen. Drypbakke er iht. kunden ordentligt inde i maskinen.,"ASA - Fik ikke indmelders navn med tlf. er 87323715
De er info om ventetid på tekniker.",300231.0,130304620,8700087,Pakning for omløber Carimali,2.0
WO031162,1577,2023-06-13 12:48:00,2023-06-13 17:38:00,200148647,B1100091199B,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Genkørsel:
Den lækker rigtig meget nu under rengøring.
Skærm blinker også. Bedt dem om at genstarte for at se om det hjælper. Det vil Johnson bede dem om at gøre.",Modul nr : B1100091199B: kan ikke finde,8205.0,130302403,132878,Ring membran for ventil 2/2 FKM BW4 mekanisk TP,2.0
WO031178,2770,,2023-06-13 17:16:00,BW094294,BW140276B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Der er vand i grumsebakken,BS - Oprettet for JR,432086.0,130301892,118588,Pakning for fix piston TP,1.0
WO031180,8200,2023-06-14 12:37:00,2023-06-14 12:45:00,B1142095,B1142095,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Maskinen drypper vand igen for 4. gang. Der er vådt under maskinen og den laver skjolder på bordet.
14/06 - update Den giver ingen mælk ved mælkedrikke.","Kunden er temmelig træt af det, da det er samme problem som de sidste 3 gange.
Der er også en sag på den anden maskine WO031207.",34570.0,130301893,118594,Indsugningsrør for mælkeslange TP,1.0
WO031184,2000,2023-06-15 12:54:00,2023-06-15 13:48:00,BW066148,BW066148,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,"Kunden melder at udskiftning af afløbsslange (WO030366 26/5) ikke har hjulpet, den drypper stadigt.  Hun siger der muligvis mangler ""en mikroskopisk prop"" under bakken.",,365297.0,130301519,108555,Ventil for spildbakke TP,1.0
WO031184,2000,2023-06-15 12:54:00,2023-06-15 13:48:00,BW066148,BW066148,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,"Kunden melder at udskiftning af afløbsslange (WO030366 26/5) ikke har hjulpet, den drypper stadigt.  Hun siger der muligvis mangler ""en mikroskopisk prop"" under bakken.",,365297.0,130301329,104837,"O-ring14x1,78 TP",1.0
WO031264,9850,2023-06-20 08:03:00,2023-06-20 12:47:00,BW084482,BW084482,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Modul udskiftes iht. JP.

Blå piston til rensenøgle skal skiftes",ASA - Oprettet for PKC,46238.0,130301806,117705,Ventil 3/2 vejs TP,1.0
WO031264,9850,2023-06-20 08:03:00,2023-06-20 12:47:00,BW084482,BW084482,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Modul udskiftes iht. JP.

Blå piston til rensenøgle skal skiftes",ASA - Oprettet for PKC,46238.0,130301259,104151,Magnet for rensenøgle TP,1.0
WO031297,8000,2023-06-19 10:20:00,2023-06-19 10:43:00,BW078777,BW078777,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Mælken fryser.,,,130302425,133716,Føler for køleskab TP,1.0
WO031306,2100,2023-06-21 09:38:00,2023-06-21 11:42:00,BW085801,BW140106H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Kaffegrums falder ud på kaffebordet. Kaffegrumsen samler sig i et hjørne i skuffen.
Maskinen tager ikke mælk. De har tjekket og renset, men det er ikke filter. Den skriver ikke nogen fejlbesked. De har taget mælken fra og kører pt uden.",Kunde lukker kl. 16.,373363.0,130301923,119414,O Ring 2.90X1.78 EPDM 291 TP,1.0
WO031374,1577,2023-06-29 13:45:00,2023-06-29 13:56:00,200148647,200148647,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Genkørsel
Besøg i går, hvor der var stoppet med kakao. Nu fosser det ud med kakao, på siden.","Kode til Tekniker: Kakao flyder over. Kakaotragten er forsøgt rengjort.
Løsningsforslag se fejlkodedokument.",8845.0,130307008,143362,Discharge chute with front flange TP,1.0
WO031388,5600,2023-06-20 12:00:00,2023-06-20 13:00:00,BW141668,BW141668,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Maskinen bliver ved at bede om rens (røde tabletter) selvom den har kørt rens.,"KAR 19/6 har forsøgt telefon support med Tina
Ring til Tina gerne i dag og aftal hvornår vi sejler med i morgen tirsdag. Tjek både rød og blå rensenøgle sensor og fjeder i selve rød nøgle ( der hvor tabs ligges i )

OBS! Ring til kunden inden besøg, da det er på en færge, og det skal passe med, at de er i land.",174652.0,130302070,121459,Rensenøgle for mælk komplet TP,1.0
WO031409,1400,2023-06-20 12:07:00,2023-06-20 13:20:00,BW057497,BW057497,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,"Utæt under maskinen, ser ud til at komme fra afløb under drypbakke
Noter H-modulnummer til BCA.
Der er regenereringssag på denne maskine","ASA - Der oprettes sager på begge maskiner.
",,130301686,116360,Kaffeudløbstud CTM TP,1.0
