Work Order,Postal Code,First Arrived On,Completed On,Primary Incident Customer Asset,Customer Asset,Line Status,Incident Type,Primær Asset Kategori,Primær Asset Produkt,Work Order Type,Primary Incident Type,Instructions,Intern note,Koptæller,Product ID (Product) (Product),Supplier Item number (Product) (Product),Name,Quantity
WO020103,4400,2022-09-07 09:45:00,2022-09-07 11:25:00,200145964,100032984H,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Den går i stå under rengøring.
De har prøvet og skylde, men den går stadigvæk i stå.",Kunden skal betale.,10129.0,130302422,133555,Stempel for kaffe-rensenøgle,1.0
WO020104,1400,2022-09-07 09:40:00,2022-09-07 10:33:00,BW093433,BW151422B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Tjek serie nr.
Den skriver Flash card missing og der er en ræv på display.
De har prøvet og genstarte.","Hvis fejlen med CF-kortets aflæsning kommer ind igen, så skal skærmprintet skiftes.",323194.0,130305536,115848,Kontraventil TP,1.0
WO020124,1362,2022-09-07 11:39:00,2022-09-07 12:27:00,BW131545,BW131545,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Genkørsel 3 gang.
Maskinen melder stadigvæk, at der ikke er bønner i selvom den er fyldt. 
","Kunden skal faktureres for denne sag, da vi ikke kan rengøre modulet for matcha-te. Brugerfejlen med påfyldning af matcha-te på højre kværn dækkes IKKE af serviceaftalen.

Til fakturering:
Reservedele, tid og kørsel.",81599.0,131000007R,117980R,Modul BW3 Mekanisk samtlige modeller TP OMBYT,1.0
WO020124,1362,2022-09-07 11:39:00,2022-09-07 12:27:00,BW131545,BW131545,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Genkørsel 3 gang.
Maskinen melder stadigvæk, at der ikke er bønner i selvom den er fyldt. 
","Kunden skal faktureres for denne sag, da vi ikke kan rengøre modulet for matcha-te. Brugerfejlen med påfyldning af matcha-te på højre kværn dækkes IKKE af serviceaftalen.

Til fakturering:
Reservedele, tid og kørsel.",81599.0,130301535,108793,Ventil Pakning TP,1.0
WO020127,7620,2022-09-09 08:57:00,2022-09-09 10:25:00,200154238,200154238,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,Efter besøg i går (WO019932) er fejlen med at maskinen fryser kommet igen.  Endvidere er der frost i køleskabet. Kunden vil gerne have genbesøg.,"1 time 
1 kørsel",,130302267,127129,Temperatur kontrol for køl BW4,1.0
WO020138,1219,2022-09-09 14:26:00,2022-09-09 16:55:00,BW148473,BW148473,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Udløbstiden er svingende efter filterskift,Skal ikke faktureres.,80877.0,130301535,108793,Ventil Pakning TP,1.0
WO020138,1219,2022-09-09 14:26:00,2022-09-09 16:55:00,BW148473,BW148473,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Udløbstiden er svingende efter filterskift,Skal ikke faktureres.,80877.0,130301522,108578,Luftventil tilslutningTP,1.0
WO020174,8382,2022-09-08 13:12:00,2022-09-08 14:38:00,B1141265,B1141265,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Maskinen er meget utæt og lækker rigtig meget vand.
Det kommer nedenud. Hun tror det er en slange som er utæt.",,49262.0,130305966,140435,O-Ring 12.42x1.78-CIP FKM 75.501-04,2.0
WO020185,2200,2022-09-08 11:56:00,2022-09-08 13:58:00,B1138843,B1137626H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,Fejlsøge på maskine. Lækker vand i bunden af maskinen.,"Afløbsslange (u/b). 
Udskiftet mælkepumpe med påbegyndt utæthed, samt ketsjer i renseventiler på Hyd. og mekanisk modul. Derudover er alle slanger (længder) på Hyd. blevet eftergået og udskiftet for at i mødekomme original mælkepumpe til BW4c.

Coil havde god gennemgang.
Vandpumpe så ikke ud til at være utæt (skrue så ny ud).

Derudover er alle recepter blevet gennemgået, og kværne og vandflow er blevet kalibreret.

Derudover blinkede skærmen. Skærmbatteriet er skiftet.
",95060.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,2.0
WO020185,2200,2022-09-08 11:56:00,2022-09-08 13:58:00,B1138843,B1137626H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,Fejlsøge på maskine. Lækker vand i bunden af maskinen.,"Afløbsslange (u/b). 
Udskiftet mælkepumpe med påbegyndt utæthed, samt ketsjer i renseventiler på Hyd. og mekanisk modul. Derudover er alle slanger (længder) på Hyd. blevet eftergået og udskiftet for at i mødekomme original mælkepumpe til BW4c.

Coil havde god gennemgang.
Vandpumpe så ikke ud til at være utæt (skrue så ny ud).

Derudover er alle recepter blevet gennemgået, og kværne og vandflow er blevet kalibreret.

Derudover blinkede skærmen. Skærmbatteriet er skiftet.
",95060.0,130301923,119414,O Ring 2.90X1.78 EPDM 291,1.0
WO020185,2200,2022-09-08 11:56:00,2022-09-08 13:58:00,B1138843,B1137193B,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,Fejlsøge på maskine. Lækker vand i bunden af maskinen.,"Afløbsslange (u/b). 
Udskiftet mælkepumpe med påbegyndt utæthed, samt ketsjer i renseventiler på Hyd. og mekanisk modul. Derudover er alle slanger (længder) på Hyd. blevet eftergået og udskiftet for at i mødekomme original mælkepumpe til BW4c.

Coil havde god gennemgang.
Vandpumpe så ikke ud til at være utæt (skrue så ny ud).

Derudover er alle recepter blevet gennemgået, og kværne og vandflow er blevet kalibreret.

Derudover blinkede skærmen. Skærmbatteriet er skiftet.
",95060.0,130302403,132878,Ring membran for ventil 2/2 FKM BW4 mekanisk,2.0
WO020185,2200,2022-09-08 11:56:00,2022-09-08 13:58:00,B1138843,B1137626H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,Fejlsøge på maskine. Lækker vand i bunden af maskinen.,"Afløbsslange (u/b). 
Udskiftet mælkepumpe med påbegyndt utæthed, samt ketsjer i renseventiler på Hyd. og mekanisk modul. Derudover er alle slanger (længder) på Hyd. blevet eftergået og udskiftet for at i mødekomme original mælkepumpe til BW4c.

Coil havde god gennemgang.
Vandpumpe så ikke ud til at være utæt (skrue så ny ud).

Derudover er alle recepter blevet gennemgået, og kværne og vandflow er blevet kalibreret.

Derudover blinkede skærmen. Skærmbatteriet er skiftet.
",95060.0,130302227,126326,Mælkepumpe for BW4c,1.0
WO020191,2635,2022-09-08 14:09:00,2022-09-08 15:04:00,200146916,200146916,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,"Genudkørsel: Vil gerne have besøg i dag om mulig, men ikke lovet noget. Samme fejl som sidst: Melder fejl på koger, er genstartet flere gange uden held.  ","note: vi har været ude flere gange på denne, og kunden er træt af at den konstant fejler. Jeg sætter ham i forbindelse med CD så de kan tage den, men vil i tjekke maskinen grundigt igennem?",17811.0,130302365,131201,Triac kit,1.0
WO020211,4000,2022-09-09 08:34:00,2022-09-09 09:13:00,B1136574,B1136574,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,"Fejlsøge på maskine, lækker vand inde i maskinen.",,35929.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO020228,2770,2022-09-09 10:43:00,2022-09-09 12:11:00,BW119318,BW119318,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Maskinen siger, at der ingen bønner er efter 3-4 kopper, men der er bønner.
(der er flere sager på denne kunde)",,390012.0,130301258,104150,Magnet for front TP,1.0
WO020230,2000,2022-09-09 10:11:00,2022-09-09 11:30:00,BW070865,BW084199H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,Den springer deres relæ.,,239287.0,130301316,104817,O-ring 9x2 TP,2.0
WO020232,8210,2022-09-09 11:20:00,2022-09-09 12:00:00,BW150238,BW150238,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Tekst fra mail: Bemærkninger til servicelinje: 
vil gerne have en længere afløbsslange, fordi slangen ryger ud af afløbet, når
de skubber rengøringsspanden ind. Du må også meget gerne checke de andre maskine
ift. samme problem. Evt. rådgive Kasper, hvis man kan lave noget smart montering
af slange","Afløbsslange 2,5m TP (BRUG 101226) 1 meter",70534.0,130301035,100327,"Afløbsslange 2,5m TP (BRUG 101226)",1.0
WO020240,8382,2022-09-09 11:42:00,2022-09-09 13:16:00,B1141265,B1141265,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Genkørsel:
Den er stadigvæk utæt.
Vi var forbi i går",,,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO020250,1300,2022-09-12 09:37:00,2022-09-12 13:35:00,B1137511,B1137511,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Tekst fra mail:
Vores maskine har problemer med vandtrykket og er lidt ustabil, så I må godt planlægge service i næste uge, tak",,59163.0,130305527,101984,Filter for flowmeter TP,1.0
WO020265,5220,2022-09-09 14:00:00,2022-09-09 14:45:00,200145670,200145670,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud Frisk mælk Thermoplan,"Maskinen vil ikke lave mælkeskum.
Emma 25722008",,99482.0,132000000,120701,Mælkepumpe TP,1.0
WO020270,1255,2022-09-10 11:50:00,2022-09-10 14:00:00,BW154162,BW154162,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Melder flowerror,,,130301535,108793,Ventil Pakning TP,1.0
WO020271,2840,2022-09-10 12:55:00,2022-09-10 13:45:00,BW083521,BW083521,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Der kommer damp ud af maskinen,,610609.0,130301346,104951,Ventilhoved stor,1.0
WO020271,2840,2022-09-10 12:55:00,2022-09-10 13:45:00,BW083521,BW083521,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Der kommer damp ud af maskinen,,610609.0,130301141,101241,Dampventil  TP,1.0
WO020280,8960,2022-09-12 08:23:00,2022-09-12 09:41:00,BW140254,BW140254,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Melder flowerror , kan heller ikke lave tevand, siger der vand til maskinen","Ringet ind søndag, vil gerne have det lavet mandag.",38634.0,130301529,108635,Ventil 2/2 indgang,1.0
WO020281,8000,2022-09-12 09:11:00,2022-09-12 10:16:00,200152477,200152477,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,Løber vand ud under maskinen,,18202.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO020283,8220,2022-09-12 13:31:00,2022-09-12 14:17:00,BW085805,BW085805,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Skummer ikke mælken godt nok.
(Der er flere sager på denne kunde)",(Der er flere sager på denne kunde) ,240910.0,132000000,120701,Mælkepumpe TP,1.0
WO020286,2920,2022-09-12 12:40:00,2022-09-12 12:51:00,BW080319,BW080319,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Melder Flow error.
Den maler bønner, men der kommer ikke noget ud.",,458596.0,130301860,118390,Ntc føler TP,1.0
WO020286,2920,2022-09-12 12:40:00,2022-09-12 12:51:00,BW080319,BW080319,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Melder Flow error.
Den maler bønner, men der kommer ikke noget ud.",,458596.0,130301918,119108,Kobling til steamslange TP,1.0
WO020286,2920,2022-09-12 12:40:00,2022-09-12 12:51:00,BW080319,BW080319,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Melder Flow error.
Den maler bønner, men der kommer ikke noget ud.",,458596.0,130301599,115645,"O-ring 6,75x1,78 EPDM TP Mastrena",1.0
WO020286,2920,2022-09-12 12:40:00,2022-09-12 12:51:00,BW080319,BW080319,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Melder Flow error.
Den maler bønner, men der kommer ikke noget ud.",,458596.0,130301811,117724,Beslag for udløb TP,1.0
WO020287,4970,2022-09-12 12:32:00,2022-09-12 14:06:00,120000740,120000740,Used,,BW4neo,Thermoplan Kaffemaskine BW4 Neo CTM2 TC,Nedbrud,Nedbrud,"Kan ikke køre rens. Melder :
_Cleaning: CoffeeMilkClean: Unknown exception caught in Activity::Execute()
",Afventer pris på modul,994.0,131000014R,138797R,Modul BW4Neo mælk OMBYT,1.0
WO020288,6700,2022-09-12 12:45:00,2022-09-12 13:45:00,200145677,200145677,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Løber vand ud under maskinen
KAR 12/9 der har før været problemer med manglende tømning af spilddunk.",,7881.0,130301377,105440,Teflon slange ø 4/2 (BRUG 140704),0.5
WO020288,6700,2022-09-12 12:45:00,2022-09-12 13:45:00,200145677,200145677,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Løber vand ud under maskinen
KAR 12/9 der har før været problemer med manglende tømning af spilddunk.",,7881.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO020291,4000,2022-09-12 11:05:00,2022-09-12 12:12:00,B1141264,B1141264,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,De kan ikke starte renseprogram.,"Kunden skal betale. De har brugt 2 røde tabs derfor er rød rensepind knækket. 

Koptæller 17668",120257.0,130302422,133555,Stempel for kaffe-rensenøgle,1.0
WO020294,1560,2022-09-12 10:01:00,2022-09-12 10:04:00,B1142090,B1142090,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Den dims i siden, man løsner for at koble mundstykket af, har de kommet til at knække.
De vil gerne hvis vi kan kommer forbi og lave denne.",,75729.0,130302221,126257,Udløbstud til BW4c / BW4,1.0
WO020301,8220,2022-09-13 10:29:00,2022-09-13 11:17:00,B1142834,B1142834,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Når den laver cacao larmer den helt vildt.
Vil du ringe på 53837053 når vi er der.",Vil du ringe på 53837053 når vi er der. ,,130302161,124305,Pulver motor BW4,1.0
WO020318,2900,2022-09-12 13:04:00,2022-09-12 15:32:00,200145328,200145328,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,"Indmeldt pr mail fra CD: ""Deres kaffemaskine på 5. sal er stoppet i rengøringen inden fuldførelse og kommer ikke videre.
Der har været en del gentagen udkald med lidt af samme fejl.

Emma 31756374 
Med venlig hilsen
	
Casper Dreiøe
Salgskonsulent
Direkte: +45 20 90 26 17 
""", Indmeldt pr mail fra CD,28584.0,130302227,126326,Mælkepumpe for BW4c,1.0
WO020318,2900,2022-09-12 13:04:00,2022-09-12 15:32:00,200145328,200145328,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,"Indmeldt pr mail fra CD: ""Deres kaffemaskine på 5. sal er stoppet i rengøringen inden fuldførelse og kommer ikke videre.
Der har været en del gentagen udkald med lidt af samme fejl.

Emma 31756374 
Med venlig hilsen
	
Casper Dreiøe
Salgskonsulent
Direkte: +45 20 90 26 17 
""", Indmeldt pr mail fra CD,28584.0,130302263,127042,Renseblock for BW4c,1.0
WO020318,2900,2022-09-12 13:04:00,2022-09-12 15:32:00,200145328,200145328,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,"Indmeldt pr mail fra CD: ""Deres kaffemaskine på 5. sal er stoppet i rengøringen inden fuldførelse og kommer ikke videre.
Der har været en del gentagen udkald med lidt af samme fejl.

Emma 31756374 
Med venlig hilsen
	
Casper Dreiøe
Salgskonsulent
Direkte: +45 20 90 26 17 
""", Indmeldt pr mail fra CD,28584.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,4.0
WO020320,1165,2022-09-12 14:17:00,2022-09-12 15:15:00,200149391,100098151H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,"Tekst fra Mail sælger CD: 
Maskinen er utæt indefra maskinen. De kan ikke se hvor det kommer fra, det er dog ikke fra drypbakken.  
De har 2 maskiner der står sammen og suger fra samme køleskab. Det er maskinen til højre
",Koptæller er 9332,,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO020332,8000,2022-09-13 08:57:00,2022-09-13 09:10:00,B1138996,B1138996,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Maskine i stueetage
Mælkeslange kan ikke gøres ren.",,,130302287,127605,Indsugningsrør for mælkeslange BW4c,1.0
WO020340,2150,2022-09-13 09:23:00,2022-09-13 11:21:00,200146917,100025622H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,"Den drypper med vand hele tiden på bordet, 
Det kommer indefra.","Skiftet påbegyndt utæthed omkring vandpumpe.

Udskiftet utæt brygventil. Udskiftet utæt NTC. Udskiftet defekt kontraventil.",,130305722,134385,"NTC ø6 short BW4, BW4c",1.0
WO020340,2150,2022-09-13 09:23:00,2022-09-13 11:21:00,200146917,100025622H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,"Den drypper med vand hele tiden på bordet, 
Det kommer indefra.","Skiftet påbegyndt utæthed omkring vandpumpe.

Udskiftet utæt brygventil. Udskiftet utæt NTC. Udskiftet defekt kontraventil.",,130301976,120555,Ventil kit 3/2 BW4,1.0
WO020340,2150,2022-09-13 09:23:00,2022-09-13 11:21:00,200146917,100025622H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,"Den drypper med vand hele tiden på bordet, 
Det kommer indefra.","Skiftet påbegyndt utæthed omkring vandpumpe.

Udskiftet utæt brygventil. Udskiftet utæt NTC. Udskiftet defekt kontraventil.",,130306167,,Bund for stor vandpumpe TP,1.0
WO020356,2820,2022-09-12 14:19:00,2022-09-12 15:30:00,BW096229,BW106915B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Tekst fra mail:
Vores maskine Thermoplan nr 3 skriver piston error.",,910573.0,130301317,104818,"O-ring 10,69x3,53 TP",1.0
WO020356,2820,2022-09-12 14:19:00,2022-09-12 15:30:00,BW096229,BW106915B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Tekst fra mail:
Vores maskine Thermoplan nr 3 skriver piston error.",,910573.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO020359,2820,2022-09-13 08:50:00,2022-09-13 09:34:00,BW096230,BW096230,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Grumsen er meget våd.
(der er flere sager på denne maskine, filterskift)",,801749.0,130301317,104818,"O-ring 10,69x3,53 TP",1.0
WO020359,2820,2022-09-13 08:50:00,2022-09-13 09:34:00,BW096230,BW096230,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Grumsen er meget våd.
(der er flere sager på denne maskine, filterskift)",,801749.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO020366,1434,2022-09-13 12:44:00,2022-09-13 14:05:00,200151462,100117677H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,"Maskinen til højre Kaffemaskine BW4c CTM2 RS TC Giver ikke mælk, kun mælk fortyndet med vand. Kunde har renset og prøvet forskelligt. ",,37177.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,1.0
WO020366,1434,2022-09-13 12:44:00,2022-09-13 14:05:00,200151462,100117677H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,"Maskinen til højre Kaffemaskine BW4c CTM2 RS TC Giver ikke mælk, kun mælk fortyndet med vand. Kunde har renset og prøvet forskelligt. ",,37177.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO020366,1434,2022-09-13 12:44:00,2022-09-13 14:05:00,200151462,100117677H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,"Maskinen til højre Kaffemaskine BW4c CTM2 RS TC Giver ikke mælk, kun mælk fortyndet med vand. Kunde har renset og prøvet forskelligt. ",,37177.0,130302197,125718,Kontraventil for rense blok BW4,1.0
WO020381,7700,2022-09-14 06:49:00,2022-09-14 07:23:00,B1142718,B1142718,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Rød rensenøgler er knækket. Maskinen kan ikke sættes i gang med rengøring.,,,130302422,133555,Stempel for kaffe-rensenøgle,1.0
WO020387,3000,2022-09-13 10:55:00,2022-09-13 12:26:00,200146862,200146862,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Skålen hvor kakao og vand bliver blandet stopper til hele tiden.
Når han har renset, kan de lave 2 kopper kakao og så er den stoppet til igen og der løber med kakao ud over det hele.",,47232.0,130302164,124748,Udsugnings motor for kakao BW4,1.0
WO020409,2100,2022-09-14 08:50:00,2022-09-14 09:09:00,BW163378,BW078520S,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Den damper og larmer meget, når hun laver drikke.
Hun har slukket for den.
Hun har også taget en video, hvis i vil se det.","Blandingsventil blev taget fra et andet modul, derfor er den ikke opført som en reservedel.",18298.0,130301421,106478,"Sikkerhedventil, damp TP",1.0
WO020413,9850,2022-09-19 12:57:00,2022-09-19 16:33:00,310159485,310159485,Used,Nedbrud,BW4 CTM2 PF,Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud,Nedbrud,Flowfejl,"BS - Oprettet for PKC
Afventer oprettelse/registrering af serviceaftale",46936.0,130305905,140461,Retro kit til BW4,1.0
